106,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",26110004,300345,238,"2220320100036","6553861000183"
107,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",26110004,300362,238,"2220320100036","41522251000113"
108,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23600010,300421,94,"2220320100079","6553796000196"
109,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20310003,300518,128,"2220320100064","1612568000126"
110,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23600010,300631,94,"2220320100079","6554851000162"
111,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23600010,300743,94,"2220320100079","6553952000119"
112,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,300811,203,"2220320100078","1612755000100"
113,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20310003,300855,128,"2220320100064","6554968000146"
114,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34590004,300948,150,"5500020100032","13800685000100"
115,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34300017,300949,228,"5300020100012","15884109000106"
116,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34300017,301027,228,"5300020100012","22855183000160"
117,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23780003,301081,248,"2220320100067","6553986000103"
118,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",26020013,301105,249,"5200020100434","4477634000190"
119,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",26110004,301146,238,"2220320100036","1612615000131"
120,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20490013,301206,210,"4900020100012","63761936000155"
121,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23780003,301208,248,"2220320100067","6554752000180"
122,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34300017,301281,228,"5300020100012","4092680000171"
123,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11700007,301296,210,"4900020100012","63787071000104"
124,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24090016,301371,71,"3600020100032","8428765000139"
125,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11700007,301410,210,"4900020100012","63762025000142"
126,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,301415,203,"2220320100078","1612556000100"
127,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23780003,301422,248,"2220320100067","1612754000165"
128,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20330014,301424,97,"3600020100032","8428765000139"
129,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23780003,301438,248,"2220320100067","1612575000128"
130,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",90020008,301466,256,"5200020100261","4914925000107"
131,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23780003,301469,248,"2220320100067","6554968000146"
132,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,301480,203,"2220320100078","1612565000192"
133,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,301508,203,"2220320100078","1612580000130"
134,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34300017,301522,228,"5300020100012","15834732000154"
135,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",25500002,301551,187,"5500020100032","965152000129"
136,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20450003,301660,261,"3091220100010","48555775002799"
137,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",71230018,301678,262,"2060320100015","84722917000190"
138,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,301878,203,"2220320100078","1612583000174"
139,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34300017,301881,228,"5300020100012","63787071000104"
140,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,301891,203,"2220320100078","1612600000173"
141,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24630015,301901,266,"3600020100030","13025507000141"
142,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,301918,203,"2220320100078","1612602000162"
143,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23600010,301932,94,"2220320100079","1612570000103"
144,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20450004,301935,261,"3091220100009","48555775003256"
145,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12710006,301955,241,"5500020100032","9139551000105"
146,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11700007,301967,210,"4900020100012","15834732000154"
147,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,301971,203,"2220320100078","6553788000140"
148,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,302013,203,"2220320100078","6553788000140"
149,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23780003,302022,248,"2220320100067","41522194000172"
150,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,302037,203,"2220320100078","6554042000150"
151,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12010003,302079,273,"2010120100017","48555775003256"
152,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,302088,203,"2220320100078","41522343000101"
153,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12240001,302089,274,"3600020100030","60979457000200"
154,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34590003,302094,150,"4900020100050","13825484000150"
155,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23310004,302115,276,"5500020100030","13124052000111"
156,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12460002,302154,230,"2220320100066","6554182000129"
157,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,302161,203,"2220320100078","41522301000162"
158,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20330017,302216,97,"5320320100014","8096083000176"
159,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",21490001,302219,277,"3600020100030","60979457000200"
160,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",17000001,302221,134,"2200020100069","12226197000160"
161,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12710006,302224,241,"5500020100032","5328503000104"
162,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20310003,302225,128,"2220320100064","6554182000129"
163,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12620009,302273,72,"3600020100036","8349094000110"
164,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23600010,302298,94,"2220320100079","6553630000170"
165,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20490013,302303,210,"2200020100186","63761944000100"
166,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23780003,302306,248,"2220320100067","1612565000192"
167,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20910005,302343,280,"5200020100479","5131081000182"
168,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23710002,302361,281,"2012420100035","84012012000126"
169,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11810013,302386,258,"5300020100015","4513362000137"
170,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",90020008,302390,256,"5200020100172","1587887000129"
171,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11580016,302419,118,"3600020100036","60742616000240"
172,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24210008,302424,219,"2060320100012","4104816000116"
173,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",13040002,302454,284,"5300020100012","12335030000138"
174,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35680025,302532,285,"3600020100036","3063097000170"
175,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35220004,302543,286,"2200020100059","7587983000153"
176,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35220004,302550,286,"2200020100059","7416704000199"
177,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23600010,302553,94,"2220320100079","6553713000169"
178,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",81001967,302554,60,"2200020100078","34593525000108"
179,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24720007,302561,216,"3600020100030","15178551000117"
180,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35220004,302572,286,"2200020100059","7416704000199"
181,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35220004,302584,286,"2200020100059","7416704000199"
182,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35220004,302606,286,"2200020100059","7416704000199"
183,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",21700015,302615,183,"2200020100092","2037778000109"
184,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35220004,302643,286,"2200020100059","6738132000100"
185,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12710020,302673,241,"4900020100092","6087561000156"
186,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35220004,302674,286,"2200020100059","7536444000195"
187,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24240004,302677,287,"5200020100263","4005179000120"
188,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",19350004,302685,195,"3600020100036","6554778000129"
189,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23600010,302703,94,"2220320100079","6553747000153"
190,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34770009,302714,117,"5600020100531","13646005000138"
191,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20490018,302744,210,"3600020100030","60742616000240"
192,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11810006,302745,258,"5300020100015","4059671000189"
193,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20490001,302772,210,"5200020100467","4914925000107"
194,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23770008,302851,290,"2010120100012","48555775004813"
195,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11680002,302862,291,"2220320100065","1612564000148"
196,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11680002,302867,291,"2220320100065","41522210000127"
197,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34970014,302898,292,"5500020100030","4628681000198"
198,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12710011,302903,241,"4900020100021","8919425000100"
199,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11680002,302947,291,"2220320100065","6554331000150"
200,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11680002,302953,291,"2220320100065","1612588000105"
201,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12210004,302962,293,"3600020100030","10988301000129"
202,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23780003,303000,248,"2220320100067","1612575000128"
203,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11680002,303016,291,"2220320100065","41522384000190"
204,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",19600010,303074,138,"5100020100002","4460932000178"
205,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11700007,303087,210,"4900020100012","1587887000129"
206,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",25500017,303098,187,"5500020100032","15023906000107"
207,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11700007,303139,210,"4900020100012","1587887000129"
208,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23220012,303191,189,"5100020100002","6170488000181"
209,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24170005,303209,166,"2012920100032","22812960000199"
210,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34300017,303298,228,"5300020100012","63762025000142"
211,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12550001,303350,40,"2200020100083","8308470000129"
212,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",21230010,303356,298,"2200020100083","8162869000144"
213,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12990005,303359,32,"3600020100030","10988301000129"
214,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24570013,303394,305,"3600020100030","10988301000129"
215,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",25730015,303395,306,"3600020100030","10988301000129"
216,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",25730001,303409,306,"3600020100030","60979457000200"
217,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",21280001,303412,299,"3600020100030","60979457000200"
