113,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",762934,499603,"Prestação de Contas Aprovada","Normal",\N,"058567/2011","Publicado"
114,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",763289,516989,"Prestação de Contas Concluída","Normal",\N,"72031009986201198","Publicado"
115,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",763389,518856,"Prestação de Contas Concluída","Normal",\N,"59570.001268/2011-16","Publicado"
116,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",763391,514668,"Prestação de Contas Aprovada com Ressalvas","Normal",\N,"59570.001271/2011-21","Publicado"
117,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",763402,506086,"Prestação de Contas enviada para Análise","Normal",\N,"59520.001383/2011-78","Publicado"
118,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",763459,495961,"Prestação de Contas Concluída","Normal",\N,"59520.001389/2011-45","Publicado"
119,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",763721,487080,"Prestação de Contas Concluída","Normal",\N,"050899/2011","Publicado"
120,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",763737,490342,"Prestação de Contas Aprovada","Normal",\N,"052535/2011","Publicado"
121,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",763820,448268,"Prestação de Contas Aprovada","Normal",\N,"024791/2011","Publicado"
122,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",764141,474896,"Prestação de Contas Aprovada","Normal",\N,"042399/2011","Publicado"
123,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",764164,498167,"Prestação de Contas Aprovada","Normal",\N,"59250000252201109","Publicado"
124,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",764376,507485,"Prestação de Contas Concluída","Normal",\N,"064280/2011","Publicado"
125,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",764395,512160,"Prestação de Contas Aprovada","Normal",\N,"066665/2011","Publicado"
126,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",764455,526263,"Prestação de Contas Concluída","Normal",\N,"074687/2011","Publicado"
127,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",764906,445838,"Prestação de Contas Concluída","Normal",\N,"59520.001393/2011-11","Publicado"
128,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",764913,500370,"Prestação de Contas Concluída","Normal",\N,"059097/2011","Publicado"
129,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",765161,443928,"Prestação de Contas Aprovada","Normal",\N,"46010.000803/2011-15","Publicado"
130,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",765690,524391,"Prestação de Contas Aprovada","Normal",\N,"073435/2011","Publicado"
131,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",765856,528275,"Prestação de Contas Concluída","Normal",\N,"075888/2011","Publicado"
132,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",766001,466152,"Prestação de Contas Concluída","Normal",\N,"25000.219852/2011-61","Publicado"
133,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",766024,452395,"Prestação de Contas Concluída","Normal",\N,"026849/2011","Publicado"
134,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",766139,528697,"Prestação de Contas Concluída","Normal",\N,"076153/2011","Publicado"
135,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",766224,486162,"Prestação de Contas Concluída","Normal",\N,"050225/2011","Publicado"
136,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",766856,478566,"Prestação de Contas Aprovada","Normal",\N,"045027/2011","Publicado"
137,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",766980,527929,"Prestação de Contas Concluída","Normal",\N,"075686/2011","Publicado"
138,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",767045,505683,"Prestação de Contas Aprovada","Normal",\N,"063037/2011","Publicado"
139,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",767175,524349,"Prestação de Contas Aprovada","Normal",\N,"073410/2011","Publicado"
140,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",767244,529583,"Prestação de Contas Concluída","Normal",\N,"076574/2011","Publicado"
141,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",767382,529799,"Prestação de Contas Aprovada","Normal",\N,"076638/2011","Publicado"
142,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",767556,522419,"Prestação de Contas Aprovada","Normal",\N,"072057/2011","Publicado"
143,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",767804,532302,"Prestação de Contas Concluída","Normal",\N,"077602/2011","Publicado"
144,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768039,496760,"Prestação de Contas Aprovada","Normal",\N,"00009.002075/2011-14","Publicado"
145,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768139,500260,"Prestação de Contas Aprovada","Normal",\N,"059019/2011","Publicado"
146,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768154,482404,"Prestação de Contas Aprovada","Normal",\N,"047661/2011","Publicado"
147,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768178,445370,"Prestação de Contas Aprovada","Normal",\N,"022856/2011","Publicado"
148,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768342,526974,"Prestação de Contas Aprovada","Liminar Judicial",\N,"075120/2011","Publicado"
149,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768393,484291,"Prestação de Contas Aprovada","Normal",\N,"049023/2011","Publicado"
150,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768405,479483,"Prestação de Contas Concluída","Normal",\N,"045650/2011","Publicado"
151,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768617,474939,"Prestação de Contas Concluída","Normal",\N,"042424/2011","Publicado"
152,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768751,511975,"Prestação de Contas Concluída","Normal",\N,"066606/2011","Publicado"
153,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768757,464475,"Prestação de Contas Concluída","Normal",\N,"034039/2011","Publicado"
154,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768780,465748,"Prestação de Contas Concluída","Normal",\N,"034953/2011","Publicado"
155,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",768837,529509,"Prestação de Contas Comprovada em Análise","Normal",\N,"08129.002314/2011-73","Publicado"
156,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769185,512619,"Prestação de Contas Aprovada","Normal",\N,"59570.001357/2011-54","Publicado"
157,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769194,526008,"Prestação de Contas Aprovada","Normal",\N,"074547/2011","Publicado"
158,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769293,571904,"Prestação de Contas Aprovada com Ressalvas","Normal",\N,"59520.000512/2012-91","Publicado"
159,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769305,587131,"Prestação de Contas Aprovada com Ressalvas","Normal",\N,"59520.000548/2012-75","Publicado"
